Longitude,Latitude,Elevation,Date,ppt,temp
-118.7,38,2157,2004,264.12,7.4
-118.6,38,2279,2004,236.42,7.3
-118.5,38,2384,2004,246.62,7.1
-118.4,38,2338,2004,238.51,7.3
-118.3,38,2020,2004,196.12,8.9
-118.2,38,1827,2004,172.54,10.3
-118.1,38,1675,2004,165.25,11.6
-118,38,1401,2004,118,13.5
-120,37.9,1199,2004,887.08,13.1
-119.9,37.9,1242,2004,861.7,13.2
-119.8,37.9,1589,2004,850,11.3
-119.7,37.9,1993,2004,904.25,9.4
-119.6,37.9,2132,2004,955.1,8.1
-119.5,37.9,2400,2004,1015.5,6.2
-119.4,37.9,2589,2004,852.07,4.4
-119.3,37.9,3200,2004,1021.04,2.1
-119.2,37.9,3271,2004,801.6,2.2
-119.1,37.9,2060,2004,359.2,8.8
-119,37.9,2091,2004,368.85,8.2
-118.9,37.9,2211,2004,389.96,7.4
-118.8,37.9,2327,2004,389.42,6.5
-118.7,37.9,2037,2004,235.32,7.8
-118.6,37.9,1997,2004,218.85,8.9
-118.5,37.9,1898,2004,190.68,9.7
-118.4,37.9,1891,2004,185.55,9.7
-118.3,37.9,2603,2004,276.64,6.2
-118.2,37.9,2000,2004,188.54,9.3
-118.1,37.9,1696,2004,165.97,11.5
-118,37.9,1561,2004,143.27,12.5
-120,37.8,1214,2004,901.82,12.9
-119.9,37.8,1399,2004,903.3,12.1
-119.8,37.8,1709,2004,925.19,10.3
-119.7,37.8,2270,2004,1023.62,7.9
-119.6,37.8,2401,2004,987.83,6.7
-119.5,37.8,2380,2004,1018.27,6.5
-119.4,37.8,2786,2004,1040.05,3.8
-119.3,37.8,3287,2004,1016.33,1.7
-119.2,37.8,3504,2004,1211.17,1
-119.1,37.8,2456,2004,611.85,5.3
-119,37.8,2450,2004,560.72,5.2
-118.9,37.8,2474,2004,592.5,5.2
-118.8,37.8,2829,2004,674.45,4.7
-118.7,37.8,2758,2004,518.18,5
-118.6,37.8,2059,2004,239.1,8.7
-118.5,37.8,1848,2004,190.38,10.3
-118.4,37.8,2129,2004,240.64,8.7
-118.3,37.8,3021,2004,362.96,3.7
-118.2,37.8,2185,2004,227.41,8.4
-118.1,37.8,1487,2004,137.24,12.2
-118,37.8,1451,2004,135.18,12.4
-120,37.7,885,2004,817.65,13.9
-119.9,37.7,1152,2004,889.94,13.6
-119.8,37.7,1449,2004,890.15,12.9
-119.7,37.7,1480,2004,892.21,12.4
-119.6,37.7,2269,2004,879.08,8
-119.5,37.7,2408,2004,901.94,6.8
-119.4,37.7,2928,2004,1022.08,3.5
-119.3,37.7,3250,2004,1079.88,1.8
-119.2,37.7,3325,2004,1258.61,1.9
-119.1,37.7,2969,2004,873.34,3.5
-119,37.7,2410,2004,568.91,5.1
-118.9,37.7,2348,2004,506.09,5.9
-118.8,37.7,2095,2004,299.82,7
-118.7,37.7,2173,2004,296.01,6.9
-118.6,37.7,2382,2004,286.11,7.1
-118.5,37.7,1786,2004,194.09,10.8
-118.4,37.7,1458,2004,148.23,12.5
-118.3,37.7,3410,2004,464.29,1.7
-118.2,37.7,2498,2004,311.92,6.8
-118.1,37.7,1479,2004,135.37,11.8
-118,37.7,1729,2004,191.71,11
-120,37.6,668,2004,721.99,15.3
-119.9,37.6,1053,2004,889.41,14.4
-119.8,37.6,1195,2004,905.56,14
-119.7,37.6,1298,2004,876.41,13.1
-119.6,37.6,2327,2004,954.88,8.2
-119.5,37.6,2746,2004,1184.14,5.3
-119.4,37.6,2719,2004,1081.75,4.3
-119.3,37.6,2681,2004,955.91,5.9
-119.2,37.6,2366,2004,867.22,7.3
-119.1,37.6,2293,2004,644.01,5.8
-119,37.6,3018,2004,1210.67,3.4
-118.9,37.6,3057,2004,906.94,3.3
-118.8,37.6,2297,2004,372.78,6.8
-118.7,37.6,2122,2004,268.68,8
-118.6,37.6,2155,2004,245.36,8.3
-118.5,37.6,1774,2004,205,11.4
-118.4,37.6,1396,2004,157.28,13.2
-118.3,37.6,2866,2004,370.51,4.7
-118.2,37.6,3482,2004,547.07,0.8
-118.1,37.6,1996,2004,237.9,9.3
-118,37.6,1543,2004,145.25,11.3
-120,37.5,725,2004,793.36,15.5
-119.9,37.5,873,2004,827.09,15.1
-119.8,37.5,1187,2004,854.94,14.4
-119.7,37.5,1534,2004,911.69,12.5
-119.6,37.5,1983,2004,920.78,10.1
-119.5,37.5,2522,2004,1096.88,6.9
-119.4,37.5,2208,2004,925.97,7.2
-119.3,37.5,2130,2004,905.59,9
-119.2,37.5,1631,2004,850.88,10.9
-119.1,37.5,2606,2004,862.93,5.9
-119,37.5,2998,2004,955.2,2.9
-118.9,37.5,3146,2004,1113.69,1.3
-118.8,37.5,3549,2004,1176.18,0.6
-118.7,37.5,2998,2004,533.66,4.2
-118.6,37.5,1714,2004,198.01,12
-118.5,37.5,1544,2004,178.61,13.3
-118.4,37.5,1307,2004,157.73,13.6
-118.3,37.5,2175,2004,239.81,8.4
-118.2,37.5,3245,2004,463.46,1.8
-118.1,37.5,2747,2004,375.48,5.3
-118,37.5,1995,2004,232.7,9.3
-120,37.4,500,2004,542.55,16
-119.9,37.4,630,2004,605.47,15.8
-119.8,37.4,749,2004,643.51,16.4
-119.7,37.4,1096,2004,779.88,15.3
-119.6,37.4,1570,2004,865.98,12.1
-119.5,37.4,2187,2004,1053.54,8.7
-119.4,37.4,1813,2004,892.67,9.4
-119.3,37.4,1698,2004,860.92,10.7
-119.2,37.4,2029,2004,821.65,8.4
-119.1,37.4,2480,2004,836.45,5.5
-119,37.4,2657,2004,813.06,3.7
-118.9,37.4,2725,2004,855.59,3.4
-118.8,37.4,3558,2004,1031.03,0.2
-118.7,37.4,3599,2004,1192.33,0.3
-118.6,37.4,1418,2004,153.05,14.4
-118.5,37.4,1415,2004,158.22,14.4
-118.4,37.4,1293,2004,156.82,13.3
-118.3,37.4,1712,2004,191.96,11.2
-118.2,37.4,2839,2004,374.55,4.3
-118.1,37.4,2622,2004,369.92,5.6
-118,37.4,1883,2004,215.69,9.8
-120,37.3,331,2004,389.22,16.7
-119.9,37.3,291,2004,362.36,17.1
-119.8,37.3,533,2004,495.84,16.3
-119.7,37.3,877,2004,644.77,16.5
-119.6,37.3,1132,2004,724.17,15.2
-119.5,37.3,1197,2004,752.01,13.9
-119.4,37.3,1957,2004,879.87,10.1
-119.3,37.3,1935,2004,778.94,9.6
-119.2,37.3,2725,2004,952.43,5.1
-119.1,37.3,2761,2004,962.38,3.7
-119,37.3,2559,2004,688.34,4.3
-118.9,37.3,3147,2004,808.09,2.1
-118.8,37.3,3450,2004,1077.67,0
-118.7,37.3,3569,2004,837.5,0.5
-118.6,37.3,2305,2004,308.85,7.2
-118.5,37.3,2192,2004,313.44,8.3
-118.4,37.3,1708,2004,217.72,11.4
-118.3,37.3,1257,2004,151.3,13
-118.2,37.3,2252,2004,309.6,7.5
-118.1,37.3,1599,2004,167.15,11.6
-118,37.3,1944,2004,201.05,9.5
-120,37.2,163,2004,324.16,17.3
-119.9,37.2,271,2004,291.86,17.5
-119.8,37.2,377,2004,390.92,16.7
-119.7,37.2,601,2004,514.75,16
-119.6,37.2,676,2004,585.77,16
-119.5,37.2,803,2004,665.64,15.8
-119.4,37.2,1327,2004,730.08,14.2
-119.3,37.2,1384,2004,658.84,12.4
-119.2,37.2,2204,2004,846.98,7
-119.1,37.2,2715,2004,853.62,2.5
-119,37.2,2928,2004,902.06,1.1
-118.9,37.2,3073,2004,904.72,2
-118.8,37.2,3070,2004,949.73,1.2
-118.7,37.2,3680,2004,881.94,-0.8
-118.6,37.2,3166,2004,589.39,2.4
-118.5,37.2,3161,2004,611.19,2.5
-118.4,37.2,2630,2004,401.35,6
-118.3,37.2,1202,2004,145.67,13.6
-118.2,37.2,1619,2004,210.54,11.9
-118.1,37.2,2462,2004,305.39,6.6
-118,37.2,2148,2004,243.88,8.4
-120,37.1,109,2004,284.58,16.9
-119.9,37.1,126,2004,261.79,17.1
-119.8,37.1,252,2004,337.36,17.5
-119.7,37.1,305,2004,369.52,17.2
-119.6,37.1,501,2004,466.25,16.8
-119.5,37.1,652,2004,523.79,16.7
-119.4,37.1,1301,2004,601.89,14.7
-119.3,37.1,1682,2004,738.39,11.4
-119.2,37.1,1994,2004,752.99,8.9
-119.1,37.1,2527,2004,809.34,5
-119,37.1,2748,2004,761.98,3.8
-118.9,37.1,2462,2004,733.74,4.9
-118.8,37.1,3265,2004,844.61,0.2
-118.7,37.1,3582,2004,1132.99,-0.2
-118.6,37.1,3116,2004,705.37,2.4
-118.5,37.1,3737,2004,1280.27,-1
-118.4,37.1,3196,2004,744.91,2.1
-118.3,37.1,1474,2004,215.91,13.9
-118.2,37.1,1261,2004,162.63,14
-118.1,37.1,2553,2004,287.65,6.1
-118,37.1,2192,2004,237.63,8.1
-120,37,95,2004,308.9,16.7
-119.9,37,107,2004,294.97,16.9
-119.8,37,146,2004,299.87,17.5
-119.7,37,155,2004,310.08,17.6
-119.6,37,314,2004,389.95,16.7
-119.5,37,413,2004,449.69,16.4
-119.4,37,599,2004,512.01,16.1
-119.3,37,987,2004,593.96,15.7
-119.2,37,1195,2004,676.04,13.8
-119.1,37,2032,2004,774.94,9
-119,37,2106,2004,734.81,7.4
-118.9,37,2701,2004,753.85,5.2
-118.8,37,2805,2004,828.22,4.3
-118.7,37,3260,2004,1072.18,2.3
-118.6,37,2429,2004,668.1,6.5
-118.5,37,3540,2004,965.86,0.7
-118.4,37,3601,2004,1099.6,-0.1
-118.3,37,1376,2004,194.64,14.7
-118.2,37,1214,2004,153.57,14.9
-118.1,37,2771,2004,266.73,5.2
-118,37,2601,2004,256.09,6.1
-120,36.9,84,2004,310.11,16.6
-119.9,36.9,96,2004,306.47,16.9
-119.8,36.9,113,2004,295.99,17.4
-119.7,36.9,124,2004,288.12,17.5
-119.6,36.9,198,2004,328.89,18
-119.5,36.9,269,2004,391.49,18.2
-119.4,36.9,634,2004,514.81,16.7
-119.3,36.9,465,2004,471.62,17
-119.2,36.9,931,2004,586.48,15.4
-119.1,36.9,1197,2004,590.4,14.2
-119,36.9,1736,2004,686.37,11.4
-118.9,36.9,2613,2004,749.11,6.6
-118.8,36.9,1920,2004,746.29,9.2
-118.7,36.9,2691,2004,757.68,6
-118.6,36.9,3147,2004,837.77,3.2
-118.5,36.9,3348,2004,726.41,1.7
-118.4,36.9,3468,2004,918.77,0.8
-118.3,36.9,1644,2004,239.69,13.2
-118.2,36.9,1161,2004,148.4,15.9
-118.1,36.9,2147,2004,259.46,8.8
-118,36.9,2295,2004,242.24,8.5
-120,36.8,78,2004,291.99,16.9
-119.9,36.8,86,2004,289.57,17.1
-119.8,36.8,96,2004,276.86,17.4
-119.7,36.8,105,2004,277.31,17.7
-119.6,36.8,121,2004,291.38,17.5
-119.5,36.8,142,2004,301.14,17.5
-119.4,36.8,172,2004,335.24,17.5
-119.3,36.8,322,2004,429.3,17.4
-119.2,36.8,527,2004,480.36,16.7
-119.1,36.8,1074,2004,556.73,15.1
-119,36.8,1706,2004,659.78,11.6
-118.9,36.8,1702,2004,678.36,10.6
-118.8,36.8,1658,2004,667.51,11
-118.7,36.8,1843,2004,666.36,10.2
-118.6,36.8,1949,2004,510.04,10
-118.5,36.8,2964,2004,563.11,4.3
-118.4,36.8,3479,2004,979.43,1.2
-118.3,36.8,1914,2004,286.46,11.6
-118.2,36.8,1256,2004,158.66,16.1
-118.1,36.8,1218,2004,159.19,16.1
-118,36.8,2749,2004,317.02,5.9
-120,36.7,71,2004,277.16,16.8
-119.9,36.7,76,2004,276.57,17
-119.8,36.7,86,2004,270.1,17.4
-119.7,36.7,95,2004,273.36,17.6
-119.6,36.7,110,2004,288.64,17.3
-119.5,36.7,110,2004,285.62,17
-119.4,36.7,199,2004,322.4,16.8
-119.3,36.7,317,2004,398.96,17.2
-119.2,36.7,521,2004,459.08,16.9
-119.1,36.7,818,2004,473.07,15.8
-119,36.7,1483,2004,589.88,12.5
-118.9,36.7,1921,2004,733.36,8.9
-118.8,36.7,2611,2004,852.85,6.1
-118.7,36.7,2651,2004,625.29,5.2
-118.6,36.7,2513,2004,493.65,6.4
-118.5,36.7,3613,2004,631.47,0.5
-118.4,36.7,3639,2004,827.22,0.2
-118.3,36.7,2486,2004,388.61,7
-118.2,36.7,1479,2004,192.36,15.1
-118.1,36.7,1129,2004,156.59,16.4
-118,36.7,2204,2004,272.57,9.3
-120,36.6,64,2004,243.9,16.8
-119.9,36.6,70,2004,247.28,17
-119.8,36.6,80,2004,254.4,17.1
-119.7,36.6,88,2004,258.51,17.1
-119.6,36.6,98,2004,262.98,17
-119.5,36.6,102,2004,269.25,16.9
-119.4,36.6,105,2004,275.53,16.9
-119.3,36.6,129,2004,266.7,17.1
-119.2,36.6,313,2004,342.73,17.6
-119.1,36.6,687,2004,414.8,17.1
-119,36.6,751,2004,421.12,16.8
-118.9,36.6,931,2004,472.68,16
-118.8,36.6,1800,2004,721.44,9.4
-118.7,36.6,2458,2004,870.39,6.7
-118.6,36.6,2882,2004,645.83,4.2
-118.5,36.6,3395,2004,709.63,1.5
-118.4,36.6,2841,2004,475.58,4.5
-118.3,36.6,3889,2004,857.87,-1.7
-118.2,36.6,2389,2004,345.08,8.2
-118.1,36.6,1272,2004,171.56,15.5
-118,36.6,1117,2004,166.68,15.7
-120,36.5,61,2004,234.26,16.9
-119.9,36.5,67,2004,239.15,17
-119.8,36.5,74,2004,242.02,17.1
-119.7,36.5,80,2004,241.7,17.1
-119.6,36.5,89,2004,243.51,17
-119.5,36.5,92,2004,246.14,16.9
-119.4,36.5,94,2004,255.45,17
-119.3,36.5,106,2004,244.22,17
-119.2,36.5,182,2004,268.79,17.4
-119.1,36.5,431,2004,362.48,17.9
-119,36.5,486,2004,390.33,17.7
-118.9,36.5,508,2004,420.92,17.6
-118.8,36.5,1017,2004,519.67,15.8
-118.7,36.5,2209,2004,696.04,8.7
-118.6,36.5,3034,2004,610.36,4.1
-118.5,36.5,3065,2004,622.04,3.6
-118.4,36.5,2805,2004,417.93,5
-118.3,36.5,3411,2004,564.36,1.6
-118.2,36.5,3480,2004,528.77,0.6
-118.1,36.5,1637,2004,219.59,13.9
-118,36.5,1087,2004,167.05,15.5
-120,36.4,64,2004,229.57,17.1
-119.9,36.4,64,2004,233.5,17
-119.8,36.4,72,2004,230.94,17.1
-119.7,36.4,77,2004,231.22,17
-119.6,36.4,83,2004,231.38,17
-119.5,36.4,83,2004,231.94,16.9
-119.4,36.4,87,2004,237.3,16.9
-119.3,36.4,99,2004,243.04,17
-119.2,36.4,114,2004,228.53,17.1
-119.1,36.4,164,2004,245.82,17.6
-119,36.4,249,2004,278.43,17.7
-118.9,36.4,350,2004,342.89,17.6
-118.8,36.4,1593,2004,527.89,12.3
-118.7,36.4,1836,2004,607.83,11.1
-118.6,36.4,3015,2004,708.68,4.2
-118.5,36.4,3263,2004,843.21,2.8
-118.4,36.4,2386,2004,368.36,7.6
-118.3,36.4,3051,2004,420.58,3.8
-118.2,36.4,3069,2004,417.24,3.7
-118.1,36.4,2116,2004,282.21,9.7
-118,36.4,1091,2004,174.26,15.3
-120,36.3,81,2004,225.99,17.3
-119.9,36.3,69,2004,226.98,17.2
-119.8,36.3,68,2004,224.91,17
-119.7,36.3,71,2004,228.66,16.9
-119.6,36.3,74,2004,229.72,16.9
-119.5,36.3,78,2004,222.19,16.8
-119.4,36.3,86,2004,217.64,16.9
-119.3,36.3,99,2004,222.82,17.1
-119.2,36.3,108,2004,239.29,17.1
-119.1,36.3,238,2004,261.55,17.6
-119,36.3,295,2004,296.71,17.6
-118.9,36.3,543,2004,399.88,17.6
-118.8,36.3,1321,2004,505.91,14.5
-118.7,36.3,1837,2004,651.98,10.7
-118.6,36.3,2762,2004,628.91,6
-118.5,36.3,2222,2004,601.22,7.7
-118.4,36.3,2296,2004,528.91,8.2
-118.3,36.3,3039,2004,451.95,4.7
-118.2,36.3,2674,2004,318.03,4.8
-118.1,36.3,2389,2004,337.84,8.1
-118,36.3,1107,2004,185.96,15.2
-120,36.2,86,2004,218.26,17.4
-119.9,36.2,71,2004,216.58,17.1
-119.8,36.2,64,2004,212.6,17
-119.7,36.2,66,2004,211.79,17
-119.6,36.2,69,2004,206.43,17.1
-119.5,36.2,75,2004,206.5,17
-119.4,36.2,80,2004,209.97,17
-119.3,36.2,91,2004,224.05,17
-119.2,36.2,97,2004,238.04,17.1
-119.1,36.2,120,2004,226,17.8
-119,36.2,296,2004,278.17,17.8
-118.9,36.2,531,2004,373.38,17.4
-118.8,36.2,604,2004,356.06,16.2
-118.7,36.2,1512,2004,523.12,12.8
-118.6,36.2,2487,2004,822.89,7.6
-118.5,36.2,1929,2004,770.59,8.9
-118.4,36.2,2067,2004,726.53,9.5
-118.3,36.2,2496,2004,520.02,7.1
-118.2,36.2,2557,2004,454.91,6.4
-118.1,36.2,2463,2004,324.78,7.8
-118,36.2,1308,2004,208,14.9
-120,36.1,78,2004,155.21,17.8
-119.9,36.1,60,2004,179.21,17.5
-119.8,36.1,56,2004,188.66,17.2
-119.7,36.1,56,2004,185.27,17.4
-119.6,36.1,61,2004,181.89,17.7
-119.5,36.1,66,2004,183.82,17.5
-119.4,36.1,72,2004,192.28,17.2
-119.3,36.1,86,2004,209.64,17
-119.2,36.1,101,2004,231.89,17
-119.1,36.1,124,2004,212.06,16.7
-119,36.1,181,2004,218.75,17.6
-118.9,36.1,215,2004,228.12,17.8
-118.8,36.1,569,2004,337.54,16.7
-118.7,36.1,1380,2004,484.66,13.8
-118.6,36.1,2506,2004,828.68,7.6
-118.5,36.1,1958,2004,721.5,9.9
-118.4,36.1,2264,2004,754.22,8.8
-118.3,36.1,2393,2004,476.94,7.9
-118.2,36.1,2446,2004,468.13,8.5
-118.1,36.1,2535,2004,440.25,7.8
-118,36.1,1415,2004,221.95,14.8
-120,36,190,2004,162.27,18.7
-119.9,36,58,2004,149.58,17.9
-119.8,36,56,2004,180.44,17.6
-119.7,36,57,2004,182.75,17.4
-119.6,36,59,2004,181.21,17.4
-119.5,36,61,2004,183.01,17.3
-119.4,36,70,2004,187.72,17.2
-119.3,36,85,2004,201.77,17.1
-119.2,36,99,2004,217,17
-119.1,36,130,2004,212.59,17.1
-119,36,158,2004,209.17,17.5
-118.9,36,217,2004,224.37,17.7
-118.8,36,736,2004,369.75,17
-118.7,36,1367,2004,480.05,13.9
-118.6,36,1959,2004,650.44,10
-118.5,36,1390,2004,417.43,11.5
-118.4,36,2302,2004,679.67,8.6
-118.3,36,2410,2004,482.18,8.2
-118.2,36,2081,2004,372.61,10.2
-118.1,36,2015,2004,353.42,11.4
-118,36,1913,2004,291.98,11.9
-120,38,1612,2005,1684.83,11
-119.9,38,1541,2005,1782.94,11.4
-119.8,38,1966,2005,1646.18,9.4
-119.7,38,2288,2005,1713.35,7.1
-119.6,38,2578,2005,1921.35,4.8
-119.5,38,2883,2005,1803.44,3
-119.4,38,2823,2005,1333.41,3.4
-119.3,38,3199,2005,1360.2,2.2
-119.2,38,3195,2005,926.88,2.6
-119.1,38,1944,2005,403.53,9.6
-119,38,1944,2005,383.03,9.2
-118.9,38,1953,2005,388.33,8.8
-118.8,38,2287,2005,389.28,6.7
-118.7,38,2157,2005,277.83,7.4
-118.6,38,2279,2005,278.57,7.3
-118.5,38,2384,2005,300.27,7.1
-118.4,38,2338,2005,283.18,7.4
-118.3,38,2020,2005,217.86,8.9
-118.2,38,1827,2005,195.37,10.3
-118.1,38,1675,2005,175.34,11.7
-118,38,1401,2005,131.1,13.4
-120,37.9,1199,2005,1472.25,12.7
-119.9,37.9,1242,2005,1426.91,12.7
-119.8,37.9,1589,2005,1414.26,10.8
-119.7,37.9,1993,2005,1523.92,8.9
-119.6,37.9,2132,2005,1578.55,7.7
-119.5,37.9,2400,2005,1621.85,6
-119.4,37.9,2589,2005,1239.48,4.3
-119.3,37.9,3200,2005,1364.5,2.1
-119.2,37.9,3271,2005,983.68,2.2
-119.1,37.9,2060,2005,453.58,8.9
-119,37.9,2091,2005,460.38,8.4
-118.9,37.9,2211,2005,495.45,7.5
-118.8,37.9,2327,2005,499.46,6.5
-118.7,37.9,2037,2005,267.65,7.8
-118.6,37.9,1997,2005,244.01,8.9
-118.5,37.9,1898,2005,209.21,9.7
-118.4,37.9,1891,2005,208.5,9.7
-118.3,37.9,2603,2005,331.63,6.2
-118.2,37.9,2000,2005,219.23,9.4
-118.1,37.9,1696,2005,179.03,11.5
-118,37.9,1561,2005,160.09,12.5
-120,37.8,1214,2005,1392.56,12.5
-119.9,37.8,1399,2005,1376.16,11.7
-119.8,37.8,1709,2005,1386.49,10.1
-119.7,37.8,2270,2005,1660.4,7.5
-119.6,37.8,2401,2005,1633.4,6.3
-119.5,37.8,2380,2005,1677.17,6.3
-119.4,37.8,2786,2005,1635.82,3.8
-119.3,37.8,3287,2005,1378.96,1.8
-119.2,37.8,3504,2005,1592.86,0.9
-119.1,37.8,2456,2005,745.72,5.4
-119,37.8,2450,2005,701.24,5.3
-118.9,37.8,2474,2005,728.04,5.2
-118.8,37.8,2829,2005,871.68,4.7
-118.7,37.8,2758,2005,706.51,5
-118.6,37.8,2059,2005,295.43,8.7
-118.5,37.8,1848,2005,218.11,10.2
-118.4,37.8,2129,2005,265.68,8.7
-118.3,37.8,3021,2005,438.06,3.6
-118.2,37.8,2185,2005,266.22,8.4
-118.1,37.8,1487,2005,147.6,12.1
-118,37.8,1451,2005,144.73,12.4
-120,37.7,885,2005,1235.04,13.6
-119.9,37.7,1152,2005,1341.59,13.2
-119.8,37.7,1449,2005,1292.03,12.3
-119.7,37.7,1480,2005,1325.09,12
-119.6,37.7,2269,2005,1406.61,7.6
-119.5,37.7,2408,2005,1446.47,6.4
-119.4,37.7,2928,2005,1666.66,3.4
-119.3,37.7,3250,2005,1578.87,1.8
-119.2,37.7,3325,2005,1698.63,1.8
-119.1,37.7,2969,2005,1104.16,3.6
-119,37.7,2410,2005,690.45,5.1
-118.9,37.7,2348,2005,614.59,5.9
-118.8,37.7,2095,2005,361.16,7.1
-118.7,37.7,2173,2005,376.88,6.9
-118.6,37.7,2382,2005,375.12,7
-118.5,37.7,1786,2005,235.61,10.8
-118.4,37.7,1458,2005,161.8,12.5
-118.3,37.7,3410,2005,598.72,1.7
-118.2,37.7,2498,2005,384.73,6.8
-118.1,37.7,1479,2005,144.02,11.8
-118,37.7,1729,2005,178.17,11.1
-120,37.6,668,2005,1020.33,15.1
-119.9,37.6,1053,2005,1338.56,14
-119.8,37.6,1195,2005,1392.42,13.6
-119.7,37.6,1298,2005,1327.25,12.7
-119.6,37.6,2327,2005,1486.86,7.7
-119.5,37.6,2746,2005,1958.56,5
-119.4,37.6,2719,2005,1789.27,4.4
-119.3,37.6,2681,2005,1483.79,5.8
-119.2,37.6,2366,2005,1240.16,7.2
-119.1,37.6,2293,2005,977.69,6.2
-119,37.6,3018,2005,1817.03,3.3
-118.9,37.6,3057,2005,1192.06,3.2
-118.8,37.6,2297,2005,459.91,6.8
-118.7,37.6,2122,2005,334.88,7.9
-118.6,37.6,2155,2005,312.79,8.2
-118.5,37.6,1774,2005,251.41,11.3
-118.4,37.6,1396,2005,183.05,13.3
-118.3,37.6,2866,2005,465.39,4.6
-118.2,37.6,3482,2005,733.19,0.7
-118.1,37.6,1996,2005,258.45,9.4
-118,37.6,1543,2005,148.78,11.3
-120,37.5,725,2005,1099.22,15.4
-119.9,37.5,873,2005,1178.48,14.9
-119.8,37.5,1187,2005,1314.81,14
-119.7,37.5,1534,2005,1366.83,12
-119.6,37.5,1983,2005,1318.08,9.9
-119.5,37.5,2522,2005,1715.2,6.4
-119.4,37.5,2208,2005,1473.36,7.1
-119.3,37.5,2130,2005,1342.39,8.8
-119.2,37.5,1631,2005,1216.91,10.7
-119.1,37.5,2606,2005,1333.94,5.7
-119,37.5,2998,2005,1518.1,2.9
-118.9,37.5,3146,2005,1634.06,1.3
-118.8,37.5,3549,2005,1669.84,0.5
-118.7,37.5,2998,2005,639.08,4
-118.6,37.5,1714,2005,251.64,12
-118.5,37.5,1544,2005,229.28,13.4
-118.4,37.5,1307,2005,192.53,13.8
-118.3,37.5,2175,2005,286.65,8.3
-118.2,37.5,3245,2005,629.32,1.9
-118.1,37.5,2747,2005,508.41,5.1
-118,37.5,1995,2005,249.28,9.4
-120,37.4,500,2005,764.24,15.9
-119.9,37.4,630,2005,868.51,15.7
-119.8,37.4,749,2005,920.21,16
-119.7,37.4,1096,2005,1138.35,14.7
-119.6,37.4,1570,2005,1312.84,11.7
-119.5,37.4,2187,2005,1709.33,8.2
-119.4,37.4,1813,2005,1393.06,9.3
-119.3,37.4,1698,2005,1327.46,10.5
-119.2,37.4,2029,2005,1275.42,8.2
-119.1,37.4,2480,2005,1299.33,5.5
-119,37.4,2657,2005,1305.33,4
-118.9,37.4,2725,2005,1304.33,3.6
-118.8,37.4,3558,2005,1417.81,0.2
-118.7,37.4,3599,2005,1591.83,0.3
-118.6,37.4,1418,2005,208.46,14.7
-118.5,37.4,1415,2005,208.56,14.6
-118.4,37.4,1293,2005,195.3,13.6
-118.3,37.4,1712,2005,238.08,11.2
-118.2,37.4,2839,2005,489.5,4.3
-118.1,37.4,2622,2005,450.14,5.7
-118,37.4,1883,2005,218.41,10
-120,37.3,331,2005,578.27,16.7
-119.9,37.3,291,2005,554.3,17.1
-119.8,37.3,533,2005,720.87,16.1
-119.7,37.3,877,2005,959.75,16
-119.6,37.3,1132,2005,1106.67,14.7
-119.5,37.3,1197,2005,1148.26,13.7
-119.4,37.3,1957,2005,1362.51,9.6
-119.3,37.3,1935,2005,1215.33,9.3
-119.2,37.3,2725,2005,1498.49,5.1
-119.1,37.3,2761,2005,1532.17,3.7
-119,37.3,2559,2005,1037.23,4.5
-118.9,37.3,3147,2005,1273.67,2.2
-118.8,37.3,3450,2005,1594.54,0.1
-118.7,37.3,3569,2005,1266.87,0.4
-118.6,37.3,2305,2005,406.73,7.1
-118.5,37.3,2192,2005,409.72,8.2
-118.4,37.3,1708,2005,295.26,11.4
-118.3,37.3,1257,2005,174.87,13.1
-118.2,37.3,2252,2005,377.01,7.5
-118.1,37.3,1599,2005,169.52,11.6
-118,37.3,1944,2005,213.57,9.6
-120,37.2,163,2005,510.3,17.4
-119.9,37.2,271,2005,431.01,17.5
-119.8,37.2,377,2005,593.89,16.6
-119.7,37.2,601,2005,750.42,15.7
-119.6,37.2,676,2005,860.33,15.7
-119.5,37.2,803,2005,998.1,15.5
-119.4,37.2,1327,2005,1143.49,13.8
-119.3,37.2,1384,2005,1051.59,12.1
-119.2,37.2,2204,2005,1315.41,6.6
-119.1,37.2,2715,2005,1339.06,2.6
-119,37.2,2928,2005,1464.83,1.2
-118.9,37.2,3073,2005,1536.87,1.9
-118.8,37.2,3070,2005,1463.66,1.4
-118.7,37.2,3680,2005,1288.67,-0.6
-118.6,37.2,3166,2005,739.6,2.4
-118.5,37.2,3161,2005,873.71,2.4
-118.4,37.2,2630,2005,541.85,5.9
-118.3,37.2,1202,2005,164.93,13.6
-118.2,37.2,1619,2005,254.92,12
-118.1,37.2,2462,2005,375.95,6.6
-118,37.2,2148,2005,276.07,8.4
-120,37.1,109,2005,404.48,17
-119.9,37.1,126,2005,408.71,17.2
-119.8,37.1,252,2005,509.86,17.5
-119.7,37.1,305,2005,545.88,17
-119.6,37.1,501,2005,676.06,16.4
-119.5,37.1,652,2005,770.42,16.1
-119.4,37.1,1301,2005,926.12,14.2
-119.3,37.1,1682,2005,1145.82,11.1
-119.2,37.1,1994,2005,1189.13,8.7
-119.1,37.1,2527,2005,1309.42,5
-119,37.1,2748,2005,1261.07,3.8
-118.9,37.1,2462,2005,1212.53,5.1
-118.8,37.1,3265,2005,1410.09,0.4
